Name,SMILES,WHIM.13,kierHallSmarts.49,kierHallSmarts.48,BCUT.4,BCUT.5,BCUT.2,BCUT.3,BCUT.0,BCUT.1,kierHallSmarts.41,kierHallSmarts.40,kierHallSmarts.43,kierHallSmarts.42,kierHallSmarts.45,kierHallSmarts.44,kierHallSmarts.47,kierHallSmarts.46,mde.9,gravitationalIndex.0,kierHallSmarts.38,kierHallSmarts.39,vabc,WHIM.12,kierHallSmarts.34,kierHallSmarts.35,kierHallSmarts.36,kierHallSmarts.37,kierHallSmarts.30,kierHallSmarts.31,kierHallSmarts.32,kierHallSmarts.33,gravitationalIndex.5,chiPathCluster.1,chiPathCluster.0,chiPathCluster.3,gravitationalIndex.4,chiPathCluster.5,chiPathCluster.4,mde.3,vAdjMa,chiPath.12,chiPath.13,chiPath.10,chiPath.11,chiPath.14,chiPath.15,kierHallSmarts.58,kierHallSmarts.59,kierHallSmarts.52,kierHallSmarts.53,kierHallSmarts.50,kierHallSmarts.51,kierHallSmarts.56,kierHallSmarts.57,kierHallSmarts.54,kierHallSmarts.55,momentOfInertia.4,momentOfInertia.0,autoCorrelationPolarizability.4,autoCorrelationPolarizability.3,autoCorrelationPolarizability.2,autoCorrelationPolarizability.1,autoCorrelationPolarizability.0,kierValues.1,momentOfInertia.6,kierValues.0,chiChain.1,mde.18,chiCluster.7,autoCorrelationMass.0,autoCorrelationMass.1,autoCorrelationMass.2,autoCorrelationMass.3,autoCorrelationMass.4,mde.16,mde.15,xlogP,hBondacceptors,momentOfInertia.2,weight,hybratio,momentOfInertia.3,chiChain.2,ALOGP.2,chiChain.5,ALOGP.0,ALOGP.1,chiCluster.4,kierHallSmarts.69,kierHallSmarts.68,kierHallSmarts.67,kierHallSmarts.66,kierHallSmarts.65,kierHallSmarts.64,kierHallSmarts.63,kierHallSmarts.62,kierHallSmarts.61,kierHallSmarts.60,CPSA.9,CPSA.8,chiCluster.5,petitjeanNumber,WHIM.16,CPSA.1,CPSA.0,CPSA.3,CPSA.2,CPSA.5,CPSA.4,CPSA.7,CPSA.6,WHIM.14,gravitationalIndex.3,CPSA.24,CPSA.25,autoCorrelationCharge.1,WHIM.11,weightedPath.3,autoCorrelationCharge.2,autoCorrelationCharge.3,autoCorrelationCharge.0,WHIM.10,chiChain.7,autoCorrelationCharge.4,chiPath.8,CPSA.28,mde.8,WHIM.7,gravitationalIndex.2,mde.12,chiPath.0,chiPath.1,chiPath.2,basicGroupCount,chiPath.4,mde.11,chiPath.6,chiPath.7,chiCluster.6,mde.1,aromaticBondsCount,chiPath.9,mde.17,chiChain.6,chiCluster.3,weightedPath.2,petitjeanShapeIndex.0,wienerNumbers.1,wienerNumbers.0,gravitationalIndex.1,chiCluster.0,weightedPath.4,mde.2,mde.14,lengthOverBreadth.1,lengthOverBreadth.0,mde.0,mde.7,mde.6,mannholdLogP,mde.5,chiChain.0,zagrebIndex,mde.4,kierHallSmarts.70,kierHallSmarts.71,kierHallSmarts.72,kierHallSmarts.73,kierHallSmarts.74,kierHallSmarts.75,kierHallSmarts.76,kierHallSmarts.77,kierHallSmarts.78,petitjeanShapeIndex.1,chiCluster.1,rotatableBondsCount,chiPath.5,gravitationalIndex.7,aromaticAtomsCount,fmf,largestPiSystem,carbonTypes.8,chiChain.3,mde.13,carbonTypes.1,carbonTypes.0,carbonTypes.3,carbonTypes.2,carbonTypes.5,carbonTypes.4,gravitationalIndex.6,carbonTypes.6,bondCount,chiPathCluster.2,hBondDonors,longestAliphaticChain,chiPath.3,chiChain.8,CPSA.20,CPSA.21,CPSA.22,CPSA.23,kierHallSmarts.8,kierHallSmarts.9,CPSA.26,CPSA.27,kierHallSmarts.4,kierHallSmarts.5,kierHallSmarts.6,kierHallSmarts.7,kierHallSmarts.0,kierHallSmarts.1,kierHallSmarts.2,kierHallSmarts.3,ip,chiChain.4,mde.10,atomCount,NilaComplexity,bpol,momentOfInertia.1,kierHallSmarts.16,kierHallSmarts.17,kierHallSmarts.14,kierHallSmarts.15,kierHallSmarts.12,kierHallSmarts.13,kierHallSmarts.10,kierHallSmarts.11,weightedPath.0,kierHallSmarts.18,kierHallSmarts.19,weightedPath.1,CPSA.19,CPSA.18,CPSA.15,CPSA.14,CPSA.17,CPSA.16,CPSA.11,CPSA.10,CPSA.13,CPSA.12,tpsa,WHIM.6,WHIM.5,WHIM.4,WHIM.3,WHIM.2,WHIM.1,WHIM.0,WHIM.15,WHIM.9,WHIM.8,carbonTypes.7,kierValues.2,momentOfInertia.5,lipinskifailures,kierHallSmarts.29,kierHallSmarts.28,eccentricConnectivityIndex,kierHallSmarts.23,kierHallSmarts.22,kierHallSmarts.21,kierHallSmarts.20,kierHallSmarts.27,kierHallSmarts.26,kierHallSmarts.25,kierHallSmarts.24,gravitationalIndex.8,acidicGroupCount,chiChain.9,chiCluster.2,apol,largestChain,TARGET
FUROSEMIDE,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,nan,0,0,4.669600571,12.25236567,-0.371176132,0.29230872,11.99374924,34.9688539,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,1,0,0,0,0,0,nan,6.103852477,3.988252671,1.332786609,nan,1.752150878,1.706973159,0,5.392317423,2.16792545,1.226310241,4.90023744,3.207072571,0.744867992,0.359033874,0,0,1,1,0,0,0,0,0,0,nan,nan,2088.923486,2361.292194,2465.102932,1738.458872,1500.373933,7.05078125,nan,17.3553719,0,0,0.008499862,39.43300873,34.50854179,44.88834453,48.33099428,50.96666486,0,0,0.147,7,nan,318.9216448,0.083333333,nan,0.144337567,80.3061,0,-1.0885,1.18483225,0.779446405,0,0,0,0,0,0,0,0,0,0,nan,nan,0.029444386,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.255441747,nan,12.62738491,-0.007000814,-0.019091057,0.57987165,nan,0.03928371,0.183724087,11.49729863,nan,0,nan,nan,0,15.62095586,9.786712266,9.816990806,0,5.638923497,0.503952631,3.023274799,1.638349991,0.148199958,0,11,6.410668629,0,0,0.11785113,23.92058443,1,30,939,nan,2.559785703,5.477540905,0,0.166666667,nan,nan,0,5.798364453,0,1.79,11.08965012,0,108,4.504807837,0,0,0,0,0,0,0,0,0,nan,0.288675135,5,3.651806899,nan,11,0.619047619,14,0,0.157617628,0,0,0,8,2,1,1,nan,0,22,7.33956106,0,0,6.882147235,0.048611111,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.226860842,1.44224957,21,64.09,12.708,nan,5,0,0,1,0,0,0,0,41.51823141,0,0,1.977058639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.487534626,nan,0,0,0,341,0,0,0,0,0,0,0,0,nan,0,0.071094795,0.641010869,32.41,4,1
GABAPENTIN,NCC1(CC(O)=O)CCCCC1,nan,0,0,4.125400594,10.44576047,-0.331957652,0.259483568,11.9,15.99592017,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,3.119236678,1.790640449,1.353626122,nan,1.579406203,1.954593375,0,4.584962501,2.075644527,1.366184413,3.835299556,2.873451989,0.547383156,0.210281646,0,0,0,0,0,0,0,0,0,0,nan,nan,548.7993402,841.6067702,968.0696496,736.6050919,660.8607283,4.296875,nan,10.08333333,0,0,0,13.90891837,12.83036589,17.60483492,16.16272975,15.49109766,0,0,1.391,3,nan,153.9929032,0.888888889,nan,0,41.7889,0,-2.0523,4.21193529,0.771656504,0,0,0,0,0,0,0,0,0,0,nan,nan,0.125,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.102290068,nan,4.788367189,0.014360239,0.009165368,0.222288011,nan,0,-0.086619841,7.382559623,nan,0.5,nan,nan,0,9.027097738,5.684269172,5.012184558,0,2.869817202,0,0.817513903,0.401292929,0,0,0,4.603746186,0,0,0,7.254118223,1,15,193,nan,1.115355072,2.465751034,0,0,nan,nan,0,0,4.908279558,2.12,2.33747785,0,56,9.989575513,0,0,0,0,0,0,0,0,0,nan,0.125,3,1.975144469,nan,0,0.5,2,1,0.088388348,0,0,0,0,1,1,0,nan,6,12,3.092261593,0,2,3.505474555,0.088388348,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.125,0.5,12,12.03,2.576,nan,0,0,0,1,0,0,0,0,23.32010655,1,0,1.943342213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.777777778,nan,0,0,0,108,0,0,0,0,0,0,0,0,nan,0,0.125,0,18.544,4,0
GLIMEPIRIDE,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,nan,0,0,5.170018619,11.58113748,-0.274766174,0.286446079,11.9,31.97207274,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,5,0,0,0,0,0,0,0,nan,9.426516675,6.090280016,2.495840117,nan,3.076489358,3.020205102,0,6.087462841,4.639984595,3.025379517,9.585183215,6.85024752,1.580137882,0.83476872,0,0,1,0,0,0,0,0,0,0,nan,nan,3151.214081,3670.231839,3827.247787,2790.458571,2436.480251,12.99192618,nan,28.56944444,0,0,0.008499862,45.44001942,47.22177078,63.37138396,66.48671408,60.30264923,0.552604725,0,2.495,9,nan,455.9589401,0.541666667,nan,0.07856742,126.7989,0,0.2794,0.07806436,1.366322581,0,0,0,0,0,0,0,0,0,0,nan,nan,0.025499586,0.476190476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.526942839,nan,12.58365891,0.463128868,-0.511273984,0.725372846,nan,0.039528471,0.282294504,20.22140097,nan,0,nan,nan,0,24.88010441,16.10139263,15.0933743,0,9.636274298,0,4.25051313,2.782505595,0.169552665,4.295642927,6,12.17919777,0.482744692,0,0.102062073,28.43391298,0.909090909,52,4390,nan,3.11643308,12.38874087,3.771974105,0,nan,nan,0.25235863,5.638950094,0,3,19.71265009,0,174,11.48894402,0,0,0,0,0,0,0,0,0,nan,0.204124145,11,6.512595406,nan,6,0.735294118,13,0,0.424717984,0,0,0,5,1,5,3,nan,7,36,10.98439158,0,2,11.89730639,0.214492098,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.68831801,1.415506362,34,174.1,15.29,nan,2,0,0,5,0,0,0,0,67.95133014,0,0,1.998568534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,7.997984379,nan,1,1,0,1145,0,0,0,0,0,0,0,0,nan,0,0.304850804,0.698046643,53.55,7,0
GLYBURIDE,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,nan,0,0,5.053191724,11.57825834,-0.34799252,0.286147393,11.9,34.96885442,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,4,1,0,0,0,0,0,0,nan,7.701745091,5.012955717,1.723410581,nan,2.197304687,2.091607437,0,6.044394119,4.151743586,2.825906927,8.764599791,6.077676856,1.414624898,0.761635226,0,0,1,1,0,0,0,0,0,0,nan,nan,3103.37287,3524.716365,3578.815601,2663.872175,2341.349957,13.34722222,nan,27.58530612,0,0,0.008499862,51.79298903,48.00708759,63.30602377,66.55961758,62.54173467,0.552604725,0,2.589,8,nan,464.9247188,0.391304348,nan,0,123.3044,0,-1.072,1.149184,1.013245991,0,0,0,0,0,0,0,0,0,0,nan,nan,0.025499586,0.473684211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.421420486,nan,12.83929994,0.22177523,-0.342758372,0.721228921,nan,0,0.223875198,19.35567455,nan,0,nan,nan,0,23.84672421,15.78002543,14.41385887,0,9.00654524,0.422106813,4.217001235,2.631609886,0.09038211,1.529230294,12,11.57092486,0,0,0.102062073,27.83917334,0.9,49,3998,nan,2.718864633,9.007539318,1.277470838,0,nan,nan,0,5.159098788,0,2.89,20.51959773,0,166,15.11695599,0,0,0,0,0,0,0,0,0,nan,0.204124145,11,6.649904515,nan,12,0.787878788,13,0,0.253436788,0,0,0,10,1,1,2,nan,7,35,9.491242154,0,2,11.12434095,0.153896112,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.32819863,1.032989831,33,169.1,14.688,nan,5,0,0,2,0,0,0,0,66.30795293,0,0,2.009331907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8.561236623,nan,1,0,0,1033,0,0,0,0,0,0,0,0,nan,0,0.13679891,0.512728139,52.87,7,0
HYDRALAZINE,NNC1=NN=CC2=CC=CC=C12,nan,0,0,5.121823197,9.482271568,-0.265317697,0.164665926,11.85,14.00609033,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,2.470938603,1.429497632,0.486019336,nan,0.646446794,0.635199638,0,4.584962501,1.134526722,0.709664095,2.424764312,1.707184567,0.29331987,0.143265067,0,0,0,0,0,0,0,0,0,0,nan,nan,569.8799419,943.088432,1021.653368,767.8746791,669.4628575,3.806228374,nan,8.591715976,0,0,0,13.43992121,14.2185064,18.3570719,18.88323413,13.8556177,1.650963624,0,0.845,4,nan,152.012296,0,nan,0,50.0493,0,-0.0941,0.00885481,0.211403816,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.022080597,nan,0,-0.036402345,0.022203767,0.090090668,nan,0,-0.00702437,6.358528806,nan,0,nan,nan,0,8.388905057,5.9150149,4.807622922,0,3.578538986,0,1.565580395,1.013134691,0.040193692,0,11,3.586506226,0,0,0,11.40002181,1,17,182,nan,0.469416097,11.40002181,0,1.310370697,nan,nan,0,2.381101578,0,1.9,7.186236566,0,60,5.085675265,0,0,0,0,0,0,0,0,0,nan,0,1,2.842613538,nan,10,0.833333333,12,0,0.151374715,0,0,0,4,2,0,2,nan,0,13,3.263750975,0,0,4.247577466,0.042211535,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.251375655,0,12,37.04,1.98,nan,1,2,0,0,0,0,0,0,24.53691027,0,0,2.044742522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.701323251,nan,0,0,2,119,0,0,0,0,0,0,0,0,nan,0,0.053809941,0.136082763,18.48,2,0
HYDROCHLOROTHIA ZIDE,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,nan,0,0,7.268328125,12.80182411,-0.2733791,0.244006295,11.85,34.96885401,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,4,0,0,0,0,0,0,0,nan,7.249829171,4.558599854,1.547776213,nan,2.339325418,2.052678948,0,5.087462841,2.173022557,1.412920645,4.547102457,3.095698899,0.901504821,0.416160277,0,0,2,1,0,0,0,0,0,0,nan,nan,2185.392324,2801.257593,2881.638297,1908.722606,1608.634499,4.280618312,nan,13.43209877,0,0,0.015860958,41.14627303,38.2423952,47.3683277,52.89474232,51.76232592,0.5,0,-1.491,7,nan,288.9018752,0.142857143,nan,0,63.4722,0,-1.8562,3.44547844,0.89355419,0,0,0,0,0,0,0,0,0,0,nan,nan,0.054943971,0.428571429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.223215454,nan,9.734852472,0.142125976,-0.167137085,0.448628577,nan,0,0.119311166,9.430024292,nan,0,nan,nan,0,12.84493498,7.716162048,8.66858933,0,4.992919191,0,3.072925766,1.488548549,0.190474106,0,6,5.449447333,0,0,0.201184464,27.46685228,0.75,29,460,nan,3.054573407,8.441692859,0,0.333333333,nan,nan,0,3.301927249,0,1.13,6.391058757,0,94,0.908560296,0,0,0,0,0,0,0,0,0,nan,0.49279928,1,3.558889824,nan,6,0.588235294,15,0,0.114481121,0,0,0,6,0,0,0,nan,0,18,9.187956281,0,0,5.950496536,0.047879728,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.351579285,1.44224957,17,52.1,16.672,nan,4,0,0,0,0,0,0,0,33.60636411,0,0,1.976844948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.56,nan,0,0,0,194,0,0,0,0,0,0,0,0,nan,0,0.112852808,0.780330086,26.808,4,0
HYDROCORTISONE,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,nan,0,0,4.537215456,12.63334007,-0.392771192,0.189941252,11.9,15.99894107,0,0,0,0,0,0,0,0,1.10520945,nan,0,0,nan,nan,2,0,0,0,0,0,0,0,nan,15.53077528,8.85081559,6.020355596,nan,14.285888,10.3030834,2.318983764,5.700439718,7.281019868,5.590578717,9.557340138,8.653266583,4.114822012,2.993701779,0,0,0,0,0,0,0,0,0,0,nan,nan,4589.113015,5398.423244,4801.370095,2940.371968,2314.196892,6.25,nan,19.32223543,0,0,0.286855991,29.87234518,30.66045989,51.32091977,64.86613377,60.42003265,0,0,0.553,5,nan,331.9745731,0.80952381,nan,0.072168784,96.3667,0,-1.1216,1.25798656,2.270137274,0,0,0,0,0,0,0,0,0,0,nan,nan,0.243652616,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.106095524,nan,12.55549483,-0.198675622,0.065021803,0.520339785,nan,0.072168784,0.022407201,15.70174296,nan,8.00386813,nan,nan,0,18.90541292,12.17050462,12.32008542,0,9.71610736,0,5.811462435,4.43084756,1.067221801,4.43919175,0,9.957047497,0,0,0.557566756,12.55549483,1,59,1425,nan,3.170365094,0,3.997196506,0,nan,nan,0.166666667,6.866435626,8.84229786,3.22,20.19672217,0,154,9.152369233,0,0,0,0,0,0,0,0,0,nan,0.321975275,2,7.819332562,nan,0,0.653846154,4,2,0.425023735,0,0,0,3,0,3,1,nan,8,29,23.16283745,0,2,11.54020407,0.350260508,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.116645258,1.642784601,26,191.05,4.79,nan,0,0,0,3,0,0,0,0,52.97222991,3,0,2.037393458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,2.486019891,nan,0,0,0,496,0,0,0,0,0,0,0,0,nan,0,0.809844482,1.781446064,40.97,4,0
HYDROXYCHLOROQUINE,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,nan,0,0,4.160557083,10.31845842,-0.394479995,0.198916469,11.85,34.96885366,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,4.030318421,2.571810828,1.325249351,nan,1.735053527,1.678167357,0,5.523561956,2.941613225,1.869350587,6.301901444,4.316691779,1.121905946,0.634723027,0,0,0,1,0,0,0,0,0,0,nan,nan,1901.869935,2224.296066,2215.140666,1704.724165,1517.962738,10.09573361,nan,19.32638889,0,0,0,32.56735985,27.44713615,36.89745259,37.78645834,35.24914615,0.25,0,1.548,4,nan,308.9729893,0.5,nan,0,97.9089,0,-0.746,0.556516,0.760107554,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.148777462,nan,2.423348079,-0.081393208,0.031925754,0.336781534,nan,0,0.040266943,14.68227651,nan,0,nan,nan,0,16.65648977,11.13456025,9.367868291,0,5.974116249,0,3.088317987,1.970467234,0.039467233,4.467314829,11,8.655086276,0.298142397,0,0,14.41435491,1,32,1390,nan,1.250890511,9.446605331,1.845901708,0,nan,nan,0.142857143,4.130851921,0,2.89,14.14638759,0,110,12.036833,0,0,0,0,0,0,0,0,0,nan,0,9,4.585985446,nan,10,0.434782609,11,0,0.136082763,0,0,0,7,1,6,1,nan,3,24,5.26859888,0,5,7.347433184,0.042690161,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.299775182,0,23,70.05,5.998,nan,2,2,0,0,0,0,0,0,46.07218585,0,0,2.003138515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6.094182825,nan,0,1,1,512,0,0,0,0,0,0,0,0,nan,0,0.080897178,0.136082763,37.962,12,1
IBRUTINIB,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,nan,0,0,5.018270608,11.05827125,-0.310058347,0.226089431,11.85,15.99593336,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,1,0,0,0,1,0,0,nan,8.274715922,4.974673181,1.758952949,nan,3.059742662,2.501718125,0,6.044394119,4.241172498,3.030285208,7.974613838,5.853475237,1.694625101,1.1040679,0,0,0,0,0,0,0,0,0,0,nan,nan,4027.39729,4212.760635,4048.132618,2820.917706,2359.735337,11.37278107,nan,24.68371074,0,0.333333333,0,36.70881988,40.1842575,57.62040945,61.20206117,58.81479678,1.040041912,0.377964473,1.125,8,nan,416.0082732,0.2,nan,0.07856742,129.8151,0,-0.0416,0.00173056,0.803710017,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.470588235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.331078569,nan,5.625057968,0.117768999,-0.136175948,0.578540914,nan,0.025,0.06704956,18.09365196,nan,0,nan,nan,0,22.7858818,16.13536159,14.30564501,0,10.66853436,0.083333333,6.354208554,4.947876474,0.129376527,1.828725655,22,10.87160457,1.861865251,0,0,24.63237663,0.888888889,55,3348,nan,1.899012213,19.00731866,1.228102101,0.944940787,nan,nan,0,9.589184566,0,3.33,27.29566038,0,178,18.31305321,0,0,0,0,0,0,0,0,0,nan,0,6,9.019708769,nan,21,0.848484848,23,0,0.52840844,0,0,0,13,4,2,2,nan,3,37,12.04346084,0,3,12.63487696,0.189450369,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.841852889,0,33,313.08,10.134,nan,5,2,0,1,0,0,0,0,68.5584883,0,0,2.077529948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73.14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.555555556,nan,0,1,3,933,0,0,0,0,0,0,0,0,nan,0,0.213898508,0.478778712,52.204,4,1
IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,nan,0,0,5.329280165,10.96265951,-0.277327619,0.236172424,11.9,15.99492399,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,9.227340172,5.301039926,2.19994237,nan,3.785086471,3.361690473,0.166666667,6,4.876039693,3.207301711,8.739490908,6.601481685,2.016521418,1.328293143,0,0,0,0,0,0,0,0,0,0,nan,nan,3788.26851,4012.678035,4068.975876,2816.529766,2352.543306,10.7266436,nan,23.72839506,0,0,0.010206207,34.93435084,38.57530641,55.15347604,55.3745585,55.15346077,3.058977024,0,4.564,7,nan,400.0133586,0.4,nan,0.337378949,124.5972,0,0.0292,0.00085264,0.985850479,0,0,0,0,0,0,0,0,0,0,nan,nan,0.055901699,0.466666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.206275567,nan,2.59981079,0.026612657,0.002084968,0.362066196,nan,0.17236068,-0.004295617,18.41997267,nan,1.538744582,nan,nan,0,21.96804456,15.69943851,13.80165212,2,10.62075624,0,5.907714337,4.359737818,0.152150069,2.386911197,17,11.52924411,0.719559981,0,0.058925565,21.33989487,0.875,51,3125,nan,1.8888285,18.74008408,0.836114343,0,nan,nan,0,5.72587892,3.90094067,3.44,25.60749753,0,174,23.54560009,0,0,0,0,0,0,0,0,0,nan,0.102062073,7,8.258631509,nan,17,0.84375,17,0,0.671048603,0,0,0,8,3,2,4,nan,7,36,12.45952397,0,4,12.39276812,0.26605448,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.052612828,0,32,304.07,5.578,nan,5,0,0,2,0,0,0,0,66.39494619,1,0,2.074842068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,5.034722222,nan,0,1,4,849,0,0,0,0,1,0,0,0,nan,2,0.332928079,0.577721083,51.402,4,0
IRINOTECAN,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,nan,0,0,4.930035214,11.58691443,-0.374569479,0.345279706,11.9,15.99997684,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,2,0,0,0,0,0,0,nan,15.59750791,9.481306899,3.862971386,nan,6.992626862,5.694060793,0.5,6.426264755,7.470643971,5.472331202,12.2359104,9.965617272,3.383713226,2.348837019,0,0,0,0,0,0,0,0,0,0,nan,nan,6486.49601,7130.882883,6473.034069,4262.36294,3459.244427,12.89298758,nan,31.59183673,0,0.386401945,0.017998965,49.08673542,53.48473708,82.52469772,96.71112305,89.99156981,0,0,1.848,10,nan,547.9817837,0.515151515,nan,0.07856742,156.0788,0,-2.5097,6.29859409,1.538586309,0,0,0,0,0,0,0,0,0,0,nan,nan,0.039528471,0.476190476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.68054034,nan,16.40702406,0.287655882,-0.116934069,1.049320809,nan,0.039528471,0.010457594,24.85644893,nan,3.080368133,nan,nan,0.090909091,29.87973993,20.8170488,19.2908107,0,15.38946482,1.476861803,10.1058868,8.212649613,0.375092405,3.836037608,11,15.65470636,0.488934401,0,0.131445856,30.12919174,0.909090909,86,7049,nan,3.266263869,13.72216769,4.466517384,0,nan,nan,0.1,18.42222496,2.015305498,3.99,35.56211127,0,246,21.09432456,0,0,0,0,0,0,0,0,0,nan,0.11785113,6,13.07408023,nan,10,0.813953488,21,0,0.594104106,0,0,0,8,2,8,5,nan,8,49,22.69443884,0,2,18.20118625,0.29584589,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.183310477,0.798362544,43,595.1,14.924,nan,4,2,0,6,0,0,0,0,89.74177422,1,0,2.087018005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,5.656089555,nan,0,3,1,1572,0,0,0,0,0,0,0,0,nan,0,0.398105726,1.297260254,67.292,3,1
